address,amount
0xB1F3021bEc17d9A794D7DD20EBe661d4Da4637C4,223913
0xe120ADFC210eccD020f553Ea4328B3fbf89C0e17,223381
0xbf03DbA3df5C671d807Bf1Fd888eA5ABcE122f97,223173
0xCB69C793478a7355178979ae0be453Bf61C378ee,222967
0xaC27eC2cC915Cbe0f588c29BcD36A2C76E4941b5,222967
0x2961b02DcE896D5A63B57997A1ae124736dE2cF1,222742
0xAcA18e82cAEDdFeD605266570AA51De5CCf624eB,222461
0x35B6bF3B65fF4E4Eb27CbEA5b6D404c905DdFbad,222250
0xAe590A19AEA5E6aeD4bbA992442A28fF2FD828cD,221633
0x4C61E68ed78381f80C5Da81176cC019B019d09C4,221304
0x0D4F1241c6854e6f9D99d404807001cd1cc5D0AA,221251
0x7C3f33E539884f09e8A8cd957840630DC6f7a580,221222
0xeceDC511f596B9C032FB46353cd9651844Ae1F32,220995
0x5db92C4a7fDAe009Ea763B26D74D33da3b1A7CCC,220723
0x0e2AeEAa52752E111FFA3609409Bc6bB55A87cE7,220442
0x35282D65dF0d7419001e44b9dF85330dA553B605,220333
0xd26Ef2bfAAA08E49a69f1877b15Ee5168d0aC67B,220141
0x55Ed592cab970d34d7fB3f6Cc0427268264FE7B7,220003
0x4bCE80b3fEf7702B953652656290cf8Ec6019154,219645
0x300Db63d96b5B5061560E4f1BA7a04277ba14917,219513
0xB2a8238523a3f7Cf200177213527AeB43075CbC4,219225
0x1d4acB71821d9DE6Af20665331869edecaE7F0AF,219092
0xC4F6f66C85c54518766fc3412Be6E41151a00e3d,218288
0xB447C845a0c9c4D9E6e053543536127991bBACA4,218056
0x4bd682796A9e39d0937D6aea4d424CD9AAcE83F8,217952
0x1f60Bcc5d6209C354099E8325721Fe1ed071b1cd,217727
0x4A627A6f1fa80cf6C9891040456F4b4438F25471,217640
0x588ffAc7AFb5D4524EfB7EaC1D7Dfd609CE5Dea0,217221
0x7C865934CB5b69083546769CfE107Bb4BCe3e26C,217068
0x3501a3f9fB15256416C95269db5aEF86F5095737,216945
0xdB28B8F5480645D4aA680E9fc83C1bBAec32FE33,216736
0xE0bB3BFb8750b45FDAF8DF7976C296722af370a7,216353
0xC623E6E24BaeF5B3D853eF672f145aaa814afde2,216272
0x9e7783F62ADf8D77324f2FEE366719875784E1D2,216235
0x23ab8cc9B8cdC2C9830dbeddd1C59d32014A41A2,216216
0x9467b927697024aE0B66c8635d967db0Acc3d96b,215899
0x407d911AcC622B8Ba8ae30c37ec376A39c947569,215566
0xbfbD69e77976530D33841690A94B16D8aaf0b033,215526
0x032d54D698834da142151Eb56554d6e3684Cb93d,215375
0x7b1f7658533b8b2a81Ea8DdC963476C1FEed4608,215349
0x8C0d253d2fea0a135964E4fFcb5aC719F9A61B2b,215237
0x84BD73047810812B4Bb46ca9413cE1c51DF4692D,215026
0x620910b020fD12E7B1FF8c0D52eda66bf31213d4,214959
0xBC276E3bC8FC62Ec2166431620a7c2B371019D87,214893
0xadcdD11D01338507Dea594E194d1c316508a5Fc8,214875
0x80BFb7872D90AA4699eBd1970Bb48D2668fF5B51,214706
0xc8Cd1FF0E84f4e388ed4fdbBa001261AAC97b94E,214702
0x6D4273f5335299599d8FeFc850ef3483a7aD7B59,214636
0x58e2cabCd07Cd3C1d443651C89D35846bEF04D5e,214364
0xBb91b45e450CF3e44Eb7E13359DA455BE2999253,214325
0x7d4Df7598FA0bf0B5a3a69C4B034F2C453FaE2FB,213833
0x01aa7201C098dDF0517A60390D648c23BE9d66Bc,213729
0x470A712E7d5aB5F6e06714871BeC5468B35863C7,213676
0x13eaB6e266634ae3eAa3fA5eCfc59F79d36Ae4D5,213140
0x7aBA8024f8f5e74f139fD6e7a783b605E36c3B48,212972
